"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","RURAL_URBAN","RURAL_URBAN_NAME","RURAL_URBAN_CODE","RURAL_URBAN_TYPE","RURAL_URBAN_TYPECODE","RURAL_URBAN_SORTORDER","CELL","CELL_NAME","CELL_CODE","CELL_TYPE","CELL_TYPECODE","CELL_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2011","2011","2011","date",0,0,"1946157145","Melton","E07000133","local authorities: district / unitary (prior to April 2015)",464,88,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",3251,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157145d0d1d20100",177,696
"2011","2011","2011","date",0,0,"1946157146","North West Leicestershire","E07000134","local authorities: district / unitary (prior to April 2015)",464,89,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",39128,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157146d0d0d20100",178,696
"2011","2011","2011","date",0,0,"1946157146","North West Leicestershire","E07000134","local authorities: district / unitary (prior to April 2015)",464,89,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6121,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157146d0d1d20100",179,696
"2011","2011","2011","date",0,0,"1946157147","Oadby and Wigston","E07000135","local authorities: district / unitary (prior to April 2015)",464,90,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",21339,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157147d0d0d20100",180,696
"2011","2011","2011","date",0,0,"1946157147","Oadby and Wigston","E07000135","local authorities: district / unitary (prior to April 2015)",464,90,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",3646,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157147d0d1d20100",181,696
"2011","2011","2011","date",0,0,"1946157148","Boston","E07000136","local authorities: district / unitary (prior to April 2015)",464,91,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",27291,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157148d0d0d20100",182,696
"2011","2011","2011","date",0,0,"1946157148","Boston","E07000136","local authorities: district / unitary (prior to April 2015)",464,91,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5667,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157148d0d1d20100",183,696
"2011","2011","2011","date",0,0,"1946157149","East Lindsey","E07000137","local authorities: district / unitary (prior to April 2015)",464,92,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",60890,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157149d0d0d20100",184,696
"2011","2011","2011","date",0,0,"1946157149","East Lindsey","E07000137","local authorities: district / unitary (prior to April 2015)",464,92,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",11172,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157149d0d1d20100",185,696
"2011","2011","2011","date",0,0,"1946157150","Lincoln","E07000138","local authorities: district / unitary (prior to April 2015)",464,93,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",39825,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157150d0d0d20100",186,696
"2011","2011","2011","date",0,0,"1946157150","Lincoln","E07000138","local authorities: district / unitary (prior to April 2015)",464,93,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",11771,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157150d0d1d20100",187,696
"2011","2011","2011","date",0,0,"1946157151","North Kesteven","E07000139","local authorities: district / unitary (prior to April 2015)",464,94,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",45972,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157151d0d0d20100",188,696
"2011","2011","2011","date",0,0,"1946157151","North Kesteven","E07000139","local authorities: district / unitary (prior to April 2015)",464,94,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5988,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157151d0d1d20100",189,696
"2011","2011","2011","date",0,0,"1946157152","South Holland","E07000140","local authorities: district / unitary (prior to April 2015)",464,95,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",37264,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157152d0d0d20100",190,696
"2011","2011","2011","date",0,0,"1946157152","South Holland","E07000140","local authorities: district / unitary (prior to April 2015)",464,95,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5442,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157152d0d1d20100",191,696
"2011","2011","2011","date",0,0,"1946157153","South Kesteven","E07000141","local authorities: district / unitary (prior to April 2015)",464,96,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",57344,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157153d0d0d20100",192,696
"2011","2011","2011","date",0,0,"1946157153","South Kesteven","E07000141","local authorities: district / unitary (prior to April 2015)",464,96,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",9560,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157153d0d1d20100",193,696
"2011","2011","2011","date",0,0,"1946157154","West Lindsey","E07000142","local authorities: district / unitary (prior to April 2015)",464,97,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",38385,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157154d0d0d20100",194,696
"2011","2011","2011","date",0,0,"1946157154","West Lindsey","E07000142","local authorities: district / unitary (prior to April 2015)",464,97,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5807,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157154d0d1d20100",195,696
"2011","2011","2011","date",0,0,"1946157155","Corby","E07000150","local authorities: district / unitary (prior to April 2015)",464,98,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",25215,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157155d0d0d20100",196,696
"2011","2011","2011","date",0,0,"1946157155","Corby","E07000150","local authorities: district / unitary (prior to April 2015)",464,98,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6698,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157155d0d1d20100",197,696
"2011","2011","2011","date",0,0,"1946157156","Daventry","E07000151","local authorities: district / unitary (prior to April 2015)",464,99,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",31647,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157156d0d0d20100",198,696
"2011","2011","2011","date",0,0,"1946157156","Daventry","E07000151","local authorities: district / unitary (prior to April 2015)",464,99,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",3803,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157156d0d1d20100",199,696
"2011","2011","2011","date",0,0,"1946157157","East Northamptonshire","E07000152","local authorities: district / unitary (prior to April 2015)",464,100,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",35662,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157157d0d0d20100",200,696
"2011","2011","2011","date",0,0,"1946157157","East Northamptonshire","E07000152","local authorities: district / unitary (prior to April 2015)",464,100,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",4764,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157157d0d1d20100",201,696
"2011","2011","2011","date",0,0,"1946157158","Kettering","E07000153","local authorities: district / unitary (prior to April 2015)",464,101,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",39701,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157158d0d0d20100",202,696
"2011","2011","2011","date",0,0,"1946157158","Kettering","E07000153","local authorities: district / unitary (prior to April 2015)",464,101,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",7448,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157158d0d1d20100",203,696
"2011","2011","2011","date",0,0,"1946157159","Northampton","E07000154","local authorities: district / unitary (prior to April 2015)",464,102,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",88731,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157159d0d0d20100",204,696
"2011","2011","2011","date",0,0,"1946157159","Northampton","E07000154","local authorities: district / unitary (prior to April 2015)",464,102,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",21635,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157159d0d1d20100",205,696
"2011","2011","2011","date",0,0,"1946157160","South Northamptonshire","E07000155","local authorities: district / unitary (prior to April 2015)",464,103,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",34717,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157160d0d0d20100",206,696
"2011","2011","2011","date",0,0,"1946157160","South Northamptonshire","E07000155","local authorities: district / unitary (prior to April 2015)",464,103,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",3219,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157160d0d1d20100",207,696
"2011","2011","2011","date",0,0,"1946157161","Wellingborough","E07000156","local authorities: district / unitary (prior to April 2015)",464,104,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",32057,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157161d0d0d20100",208,696
"2011","2011","2011","date",0,0,"1946157161","Wellingborough","E07000156","local authorities: district / unitary (prior to April 2015)",464,104,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6765,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157161d0d1d20100",209,696
"2011","2011","2011","date",0,0,"1946157162","Ashfield","E07000170","local authorities: district / unitary (prior to April 2015)",464,105,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",50931,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157162d0d0d20100",210,696
"2011","2011","2011","date",0,0,"1946157162","Ashfield","E07000170","local authorities: district / unitary (prior to April 2015)",464,105,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",12072,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157162d0d1d20100",211,696
"2011","2011","2011","date",0,0,"1946157163","Bassetlaw","E07000171","local authorities: district / unitary (prior to April 2015)",464,106,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",47667,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157163d0d0d20100",212,696
"2011","2011","2011","date",0,0,"1946157163","Bassetlaw","E07000171","local authorities: district / unitary (prior to April 2015)",464,106,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",9571,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157163d0d1d20100",213,696
"2011","2011","2011","date",0,0,"1946157164","Broxtowe","E07000172","local authorities: district / unitary (prior to April 2015)",464,107,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",46820,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157164d0d0d20100",214,696
"2011","2011","2011","date",0,0,"1946157164","Broxtowe","E07000172","local authorities: district / unitary (prior to April 2015)",464,107,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",10101,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157164d0d1d20100",215,696
"2011","2011","2011","date",0,0,"1946157165","Gedling","E07000173","local authorities: district / unitary (prior to April 2015)",464,108,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",49349,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157165d0d0d20100",216,696
"2011","2011","2011","date",0,0,"1946157165","Gedling","E07000173","local authorities: district / unitary (prior to April 2015)",464,108,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",10595,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157165d0d1d20100",217,696
"2011","2011","2011","date",0,0,"1946157166","Mansfield","E07000174","local authorities: district / unitary (prior to April 2015)",464,109,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",44928,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157166d0d0d20100",218,696
"2011","2011","2011","date",0,0,"1946157166","Mansfield","E07000174","local authorities: district / unitary (prior to April 2015)",464,109,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",11322,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157166d0d1d20100",219,696
"2011","2011","2011","date",0,0,"1946157167","Newark and Sherwood","E07000175","local authorities: district / unitary (prior to April 2015)",464,110,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",48773,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157167d0d0d20100",220,696
"2011","2011","2011","date",0,0,"1946157167","Newark and Sherwood","E07000175","local authorities: district / unitary (prior to April 2015)",464,110,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",9095,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157167d0d1d20100",221,696
"2011","2011","2011","date",0,0,"1946157168","Rushcliffe","E07000176","local authorities: district / unitary (prior to April 2015)",464,111,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",45835,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157168d0d0d20100",222,696
"2011","2011","2011","date",0,0,"1946157168","Rushcliffe","E07000176","local authorities: district / unitary (prior to April 2015)",464,111,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6931,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157168d0d1d20100",223,696
"2011","2011","2011","date",0,0,"1946157169","Herefordshire, County of","E06000019","local authorities: district / unitary (prior to April 2015)",464,112,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",78319,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157169d0d0d20100",224,696
"2011","2011","2011","date",0,0,"1946157169","Herefordshire, County of","E06000019","local authorities: district / unitary (prior to April 2015)",464,112,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",12826,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157169d0d1d20100",225,696
"2011","2011","2011","date",0,0,"1946157170","Shropshire","E06000051","local authorities: district / unitary (prior to April 2015)",464,113,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",129674,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157170d0d0d20100",226,696
"2011","2011","2011","date",0,0,"1946157170","Shropshire","E06000051","local authorities: district / unitary (prior to April 2015)",464,113,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",20483,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157170d0d1d20100",227,696
"2011","2011","2011","date",0,0,"1946157171","Stoke-on-Trent","E06000021","local authorities: district / unitary (prior to April 2015)",464,114,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",107575,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157171d0d0d20100",228,696
"2011","2011","2011","date",0,0,"1946157171","Stoke-on-Trent","E06000021","local authorities: district / unitary (prior to April 2015)",464,114,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",33225,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157171d0d1d20100",229,696
"2011","2011","2011","date",0,0,"1946157172","Telford and Wrekin","E06000020","local authorities: district / unitary (prior to April 2015)",464,115,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",66608,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157172d0d0d20100",230,696
"2011","2011","2011","date",0,0,"1946157172","Telford and Wrekin","E06000020","local authorities: district / unitary (prior to April 2015)",464,115,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",13748,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157172d0d1d20100",231,696
"2011","2011","2011","date",0,0,"1946157173","Cannock Chase","E07000192","local authorities: district / unitary (prior to April 2015)",464,116,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",40664,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157173d0d0d20100",232,696
"2011","2011","2011","date",0,0,"1946157173","Cannock Chase","E07000192","local authorities: district / unitary (prior to April 2015)",464,116,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",8213,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157173d0d1d20100",233,696
"2011","2011","2011","date",0,0,"1946157174","East Staffordshire","E07000193","local authorities: district / unitary (prior to April 2015)",464,117,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",47251,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157174d0d0d20100",234,696
"2011","2011","2011","date",0,0,"1946157174","East Staffordshire","E07000193","local authorities: district / unitary (prior to April 2015)",464,117,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",10123,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157174d0d1d20100",235,696
"2011","2011","2011","date",0,0,"1946157175","Lichfield","E07000194","local authorities: district / unitary (prior to April 2015)",464,118,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",41224,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157175d0d0d20100",236,696
"2011","2011","2011","date",0,0,"1946157175","Lichfield","E07000194","local authorities: district / unitary (prior to April 2015)",464,118,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5594,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157175d0d1d20100",237,696
"2011","2011","2011","date",0,0,"1946157176","Newcastle-under-Lyme","E07000195","local authorities: district / unitary (prior to April 2015)",464,119,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",52574,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157176d0d0d20100",238,696
"2011","2011","2011","date",0,0,"1946157176","Newcastle-under-Lyme","E07000195","local authorities: district / unitary (prior to April 2015)",464,119,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",11632,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157176d0d1d20100",239,696
"2011","2011","2011","date",0,0,"1946157177","South Staffordshire","E07000196","local authorities: district / unitary (prior to April 2015)",464,120,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",44458,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157177d0d0d20100",240,696
"2011","2011","2011","date",0,0,"1946157177","South Staffordshire","E07000196","local authorities: district / unitary (prior to April 2015)",464,120,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",5879,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157177d0d1d20100",241,696
"2011","2011","2011","date",0,0,"1946157178","Stafford","E07000197","local authorities: district / unitary (prior to April 2015)",464,121,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",55703,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157178d0d0d20100",242,696
"2011","2011","2011","date",0,0,"1946157178","Stafford","E07000197","local authorities: district / unitary (prior to April 2015)",464,121,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",9742,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157178d0d1d20100",243,696
"2011","2011","2011","date",0,0,"1946157179","Staffordshire Moorlands","E07000198","local authorities: district / unitary (prior to April 2015)",464,122,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",41772,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157179d0d0d20100",244,696
"2011","2011","2011","date",0,0,"1946157179","Staffordshire Moorlands","E07000198","local authorities: district / unitary (prior to April 2015)",464,122,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6196,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157179d0d1d20100",245,696
"2011","2011","2011","date",0,0,"1946157180","Tamworth","E07000199","local authorities: district / unitary (prior to April 2015)",464,123,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",31617,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157180d0d0d20100",246,696
"2011","2011","2011","date",0,0,"1946157180","Tamworth","E07000199","local authorities: district / unitary (prior to April 2015)",464,123,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6514,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157180d0d1d20100",247,696
"2011","2011","2011","date",0,0,"1946157181","North Warwickshire","E07000218","local authorities: district / unitary (prior to April 2015)",464,124,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",25812,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157181d0d0d20100",248,696
"2011","2011","2011","date",0,0,"1946157181","North Warwickshire","E07000218","local authorities: district / unitary (prior to April 2015)",464,124,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",4001,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157181d0d1d20100",249,696
"2011","2011","2011","date",0,0,"1946157182","Nuneaton and Bedworth","E07000219","local authorities: district / unitary (prior to April 2015)",464,125,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",52711,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157182d0d0d20100",250,696
"2011","2011","2011","date",0,0,"1946157182","Nuneaton and Bedworth","E07000219","local authorities: district / unitary (prior to April 2015)",464,125,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",11813,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157182d0d1d20100",251,696
"2011","2011","2011","date",0,0,"1946157183","Rugby","E07000220","local authorities: district / unitary (prior to April 2015)",464,126,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",41875,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157183d0d0d20100",252,696
"2011","2011","2011","date",0,0,"1946157183","Rugby","E07000220","local authorities: district / unitary (prior to April 2015)",464,126,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",7335,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157183d0d1d20100",253,696
"2011","2011","2011","date",0,0,"1946157184","Stratford-on-Avon","E07000221","local authorities: district / unitary (prior to April 2015)",464,127,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Car or van availability","KS404EW0001","Cars",10000,0,"20100","Value",51928,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157184d0d0d20100",254,696
"2011","2011","2011","date",0,0,"1946157184","Stratford-on-Avon","E07000221","local authorities: district / unitary (prior to April 2015)",464,127,"0","Total","0","2011 rural-urban classification",2000,0,"1","No cars or vans in household","KS404EW0002","Cars",10000,1,"20100","Value",6622,"A","Normal Value","F","Free (free for publication)","Nm-621d1d32176e0d1946157184d0d1d20100",255,696
